shop,type,num_malls,num_outlets,malls
Cotton On Kids Outlet,Retail,1,1,IMM Building
Craftsmen Authentic / Explorer,Retail,1,1,Bugis Junction (Part of Bugis Town)
Craftsmen Authentic Optical,Retail,1,1,United Square
Crawfurd Medical,Retail,1,1,Suntec City
Creed,Retail,1,1,Raffles City Shopping Centre
Creme Hairdressing,Retail,1,1,City Square Mall
Crocodile Outlet,Retail,1,1,IMM Building
Crocs Outlet Shop,Retail,1,1,IMM Building
Crystal Optics,Retail,1,1,Hougang Mall
Crystal Wines,Retail,1,1,Valley Point
Cupid,Retail,1,1,Northpoint City
Cute and Funny,Retail,1,1,Bugis Junction (Part of Bugis Town)
D&C Design & Comfort,Retail,1,1,Suntec City
D&C Shoes,Retail,1,1,City Square Mall
DAISO JAPAN X THREEPPY,Retail,1,1,Square 2
"DAISO Japan, Standard Products and THREEPPY",Retail,1,1,IMM Building
DAISO X THREEPPY,Retail,1,1,Clarke Quay Central
DAVIDOFF OF GENEVA,Retail,1,1,The Shoppes at Marina Bay Sands
DBS ATM & DBS Cash Deposit Machine,Retail,1,1,VivoCity
DBS DIGITAL LOBBY,Retail,1,1,Great World
DBS/POSB,Retail,1,1,Century Square
DE FIGURELAB,Retail,1,1,Bugis Junction (Part of Bugis Town)
DEJADE JEWELLERY,Retail,1,1,Mandarin Gallery
DELSEY PARIS,Retail,1,1,Suntec City
DELTA DENTAL SURGEONS,Retail,1,1,Aperia Mall
DELVAUX,Retail,1,1,The Shoppes at Marina Bay Sands
DENTAL FOCUS JUNCTION 10 CLINIC,Retail,1,1,Junction 10
DENTALTRENDZ 时尚牙科 WEST COAST,Retail,1,1,West Coast Plaza
DER ANTHYLLIS ORGANIC,Retail,1,1,Pacific Plaza
DETERMINANT,Retail,1,1,Plaza Singapura
DEVIALET,Retail,1,1,The Shoppes at Marina Bay Sands
DF Academy,Retail,1,1,Westgate
DIMENSIONS INTERNATIONAL COLLEGE,Retail,1,1,One Holland Village
DIOR B2-52,Retail,1,1,ION Orchard
DIOR MEN,Retail,1,1,The Shoppes at Marina Bay Sands
DIOR PRESTIGE LA SUITE,Retail,1,1,ION Orchard
DISTINCT CREATIVE ARTS,Retail,1,1,West Coast Plaza
DLUSH.SG,Retail,1,1,The Centrepoint
DO MY HAIR,Retail,1,1,Orchard Central
DOLCE&GABBANA JUNIOR,Retail,1,1,The Shoppes at Marina Bay Sands
DONGFENG Volt Auto,Retail,1,1,Suntec City
DOPAMINE RUSH,Retail,1,1,Orchard Central
DP Architects Pte Ltd,Retail,1,1,Marina Square
DR. SOLUTIONS AESTHETIC CLINIC,Retail,1,1,Orchard Central
DRAGON BRAND BIRD'S NEST,Retail,1,1,The Shoppes at Marina Bay Sands
DRX MEDICAL AESTHETICS X-PRESS,Retail,1,1,Northpoint City
DRx Medispa,Retail,1,1,313@somerset
DTAP EXPRESS,Retail,1,1,Icon Village
DU YI BOOKSHOP,Retail,1,1,West Coast Plaza
DUALSONIC,Retail,1,1,Jem
DaErCto,Retail,1,1,IMM Building
Daily & Co,Retail,1,1,Marina Square
Damiani,Retail,1,1,Paragon
Dance Thrilogy,Retail,1,1,Marina Square
Dancepointe Academy,Retail,1,1,City Square Mall
Danz People,Retail,1,1,Marina Square
Daughters Diamonds,Retail,1,1,Paragon
Daum,Retail,1,1,Paragon
Dayspring Medical Clinic,Retail,1,1,Century Square
Dead Sea Premier,Retail,1,1,Jurong Point
Dear Bliss,Retail,1,1,Marina Square
Deen Exchange,Retail,1,1,313@somerset
Deen Express,Retail,1,1,313@somerset
Dementia Singapore Ltd,Retail,1,1,Jurong Point
Dental on the Bay,Retail,1,1,VivoCity
Denticare,Retail,1,1,Jurong Point
Design & Comfort (D&C),Retail,1,1,AMK Hub
Designer Brow Beauty,Retail,1,1,Marina Square
Diamond Ateliers,Retail,1,1,The Centrepoint
Digital Xpress,Retail,1,1,United Square
Dimension Poptown,Retail,1,1,Suntec City
Dior Beauty Boutique,Retail,1,1,Jem
Disabled People's Association,Retail,1,1,Jurong Point
Dollar Exchange,Retail,1,1,Jurong Point
Dollhouse,Retail,1,1,Waterway Point
Donna Aesthetics/ La Vida/ Nailz Haus/ HGs,Retail,1,1,AMK Hub
Donna Beauty,Retail,1,1,White Sands
Dorifto!,Retail,1,1,Velocity@Novena Square
Dr Mark Leong’s Clubhouse,Retail,1,1,Mandarin Gallery
Dr Scalp,Retail,1,1,Raffles City Shopping Centre
DrScalp,Retail,1,1,The Centrepoint
Dreams Studio,Retail,1,1,IMM Building
Dressing Paula,Retail,1,1,Raffles City Shopping Centre
"Drs Lim, Hoe & Wong Radiology Pte Ltd",Retail,1,1,Jurong Point
Drs Singh & Partners,Retail,1,1,Raffles City Shopping Centre
Drumstruck Studios,Retail,1,1,Funan
Dunlopillo Suite,Retail,1,1,IMM Building
Dyslexia Association of Singapore,Retail,1,1,Jurong Point
Dyson Demo Store Service Centre,Retail,1,1,Jewel Changi Airport
E'BOUNTY SKINCARE,Retail,1,1,Clarke Quay Central
E-H Hairdesign Studio,Retail,1,1,United Square
EAST SIDE PILATES,Retail,1,1,Katong V
EBLACKBOX,Retail,1,1,Bugis+ (Part of Bugis Town)
ECCO Outlet,Retail,1,1,IMM Building
ECHO GOODS,Retail,1,1,Bugis+ (Part of Bugis Town)
ECLAIRE & SAVOIR,Retail,1,1,313@somerset
ECOK. CHARCOALHOUSE,Retail,1,1,AMK Hub
ELAN HAIR STUDIO,Retail,1,1,Clarke Quay Central
ELEGANCE ETERNAL,Retail,1,1,Clarke Quay Central
ELEMIS,Retail,1,1,Tampines Mall
ELEMIS LONDON,Retail,1,1,ION Orchard
ELEVATIONE™,Retail,1,1,VivoCity
ELISSA MEDICAL CLINIC,Retail,1,1,Hougang 1
EMBRACE+ JEWELLERY & MORE,Retail,1,1,One Holland Village
EMERGE ARTS & MEDIA ACADEMY,Retail,1,1,Clarke Quay Central
EMPIRE,Retail,1,1,Westgate
EMPORIO ARMANI JUNIOR,Retail,1,1,The Shoppes at Marina Bay Sands
EMTOP - Making A Difference,Retail,1,1,Westgate
ENERGIA FITNESS,Retail,1,1,Riverside Point
ENGLISH BY JEN,Retail,1,1,Katong V
ENVIE DE POIS,Retail,1,1,ION Orchard
EPI TREATZ,Retail,1,1,Square 2
EROS BEAUTY & WELLNESS,Retail,1,1,Square 2
ESSENTIALS TRADITIONAL CHINESE MEDICINE,Retail,1,1,Lucky Chinatown
ESTA,Retail,1,1,Raffles City Shopping Centre
ETC Travel Retail,Retail,1,1,Junction 8
ETRO,Retail,1,1,Paragon
EU Travel Expo,Retail,1,1,Suntec City
EVISU Outlet,Retail,1,1,IMM Building
EVOLVE MMA,Retail,1,1,Orchard Central
EVOLVE SALON,Retail,1,1,Great World
EVRYDAY STUDIOS,Retail,1,1,Great World
EX Style Prestige,Retail,1,1,Jurong Point
EXPRESS CORNER MONEY CHANGER,Retail,1,1,Great World
EYE MASTER,Retail,1,1,West Coast Plaza
EYE STUDIO TOKYO,Retail,1,1,Clarke Quay Central
Eazea,Retail,1,1,Jurong Point
Eccellente by HAO mart,Retail,1,1,Marina Square
Eclado,Retail,1,1,The Centrepoint
Eclat By Oui,Retail,1,1,313@somerset
Edition,Retail,1,1,Raffles City Shopping Centre
Editions De Parfums Frédéric Malle,Retail,1,1,Raffles City Shopping Centre
EduFirst Learning Centre,Retail,1,1,Northpoint City
Edvox Music School,Retail,1,1,Waterway Point
Efflorescence Face.Eyebrow,Retail,1,1,United Square
Elegant Nails,Retail,1,1,Valley Point
Elly Sera Florist,Retail,1,1,Marina Square
Elm Tree,Retail,1,1,City Square Mall
Enchanted Home,Retail,1,1,City Square Mall
Energized,Retail,1,1,PLQ Mall
Ergoworks,Retail,1,1,Marina Square
Esiney Trading,Retail,1,1,Jem
Eubiq,Retail,1,1,IMM Building
Everbest Outlet,Retail,1,1,IMM Building
Express Money Exchange,Retail,1,1,Northpoint City
Expressions,Retail,1,1,Funan
Eye & Retina Surgeons (ERS) Suntec City,Retail,1,1,Suntec City
Eye Do Optic,Retail,1,1,Jurong Point
Eye Practice,Retail,1,1,Marina Square
Eyecare Studio Optometrist,Retail,1,1,Jurong Point
Eyechamp Young,Retail,1,1,Waterway Point
Eyeventure Optometrist,Retail,1,1,Junction 8
Eyewear House,Retail,1,1,Junction 8
FAI JEWELLERY TRADING,Retail,1,1,Lucky Chinatown
FAMILY CARE PHYSIOTHERAPY CLINIC,Retail,1,1,West Coast Plaza
FAMILY-COM,Retail,1,1,Great World
FANKA,Retail,1,1,Bugis+ (Part of Bugis Town)
FANTASIA MUSIC ACADEMY,Retail,1,1,Orchard Central
FAR EAST EXCHANGE,Retail,1,1,The Shoppes at Marina Bay Sands
FARM FROZEN,Retail,1,1,Square 2
FE The Nail Lounge,Retail,1,1,Raffles City Shopping Centre
FEMINU,Retail,1,1,Lot One Shoppers' Mall
FILA KIDS OUTLET,Retail,1,1,IMM Building
FILA Outlet,Retail,1,1,IMM Building
FIRMAN SHAH (Money Changer),Retail,1,1,Bedok Mall
FIRMAN SHAH ISLAND,Retail,1,1,Clarke Quay Central
FIX BOT,Retail,1,1,Square 2
FJORD STEEL EXPRESSIONS,Retail,1,1,Square 2
FLO. BY ABRAKADOODLE,Retail,1,1,Orchard Central
FRED,Retail,1,1,The Shoppes at Marina Bay Sands
FREE Skin & Body Perfect,Retail,1,1,The Centrepoint
FRESH DE BEAU,Retail,1,1,Clarke Quay Central
FRESHE BEAUTE,Retail,1,1,Clarke Quay Central
FRETTE,Retail,1,1,The Shoppes at Marina Bay Sands
FRIENDS GOLF,Retail,1,1,Clarke Quay Central
FS8,Retail,1,1,HillV2
FU TAI WELLNESS CENTRE,Retail,1,1,Lucky Chinatown
FUJITEC by OGAWA,Retail,1,1,Suntec City
FUNNYLAND SINGAPORE,Retail,1,1,Bugis Junction (Part of Bugis Town)
FUR A VETRESKA PET STORE,Retail,1,1,One Holland Village
FURLA,Retail,1,1,Paragon
FURLA Outlet,Retail,1,1,IMM Building
Faber-Castell,Retail,1,1,Marina Square
Fabindia,Retail,1,1,VivoCity
FarEastFlora.com,Retail,1,1,City Square Mall
Fengshui World,Retail,1,1,Bedok Mall
Fight Zone,Retail,1,1,AMK Hub
Fight Zone Singapore,Retail,1,1,Velocity@Novena Square
Fila Flagship S.E.A,Retail,1,1,Jewel Changi Airport
Finger Waltz Music,Retail,1,1,PLQ Mall
First Lady Nails & Beauty,Retail,1,1,Northpoint City
First Luxury,Retail,1,1,Mandarin Gallery
Firstpointe,Retail,1,1,Aperia Mall
FitFlop and Teva,Retail,1,1,Tampines Mall
Fitness First Platinum,Retail,1,1,Westgate
Fjallraven,Retail,1,1,313@somerset
Flavours of Ishikawa,Retail,1,1,Ngee Ann City
Flight Experience,Retail,1,1,Funan
Food Art,Retail,1,1,Raffles City Shopping Centre
Foot Locker Inc.,Retail,1,1,PLQ Mall
Foot Tree,Retail,1,1,City Square Mall
Footnote Reflexology,Retail,1,1,PLQ Mall
Fort Canine Swimming Club,Retail,1,1,CQ @ Clarke Quay
Fortoire,Retail,1,1,Suntec City
Fotohi Carpet Gallery,Retail,1,1,The Centrepoint
Fountain Money Changer,Retail,1,1,Marina Square
Four Star By ISZ Bedding,Retail,1,1,City Square Mall
Fraiche,Retail,1,1,Raffles City Shopping Centre
Freia Aesthetics,Retail,1,1,Marina Square
Fresh and Clean,Retail,1,1,Sengkang Grand Mall
Fresver,Retail,1,1,Sengkang Grand Mall
Fuji Film by Mach Photo,Retail,1,1,City Square Mall
Fujifilm X Space,Retail,1,1,Suntec City
Fujitec,Retail,1,1,Causeway Point
FullOut,Retail,1,1,Plaza Singapura
Fullerton Health,Retail,1,1,Jurong Point
Fun Dream,Retail,1,1,Plaza Singapura
Fun Station,Retail,1,1,Plaza Singapura
Functional Health Centre,Retail,1,1,Funan
Future State,Retail,1,1,VivoCity
G Military,Retail,1,1,White Sands
G'Plan,Retail,1,1,IMM Building
G-SHOCK CASIO PREMIUM,Retail,1,1,The Shoppes at Marina Bay Sands
G-Star Raw,Retail,1,1,Paragon
G2 by G2000,Retail,1,1,IMM Building
GAC,Retail,1,1,PLQ Mall
GG,Retail,1,1,VivoCity
GG GAMER’S GUILD,Retail,1,1,Bugis+ (Part of Bugis Town)
GIFTED AND TALENTED EDUCATION,Retail,1,1,Katong V
GIORGIO ARMANI BEAUTY,Retail,1,1,ION Orchard
GK Global,Retail,1,1,Causeway Point
GOLDHEART JEWEL GALLERIA,Retail,1,1,ION Orchard
GOLDMINE XCHANGE (MONEY CHANGER),Retail,1,1,Great World
GOLFX,Retail,1,1,Great World
GOOD HEALTH TCM CLINIC 好健康家庭中医诊所,Retail,1,1,Lot One Shoppers' Mall
GPA Dental Group United Square,Retail,1,1,United Square
GRACE NAIL,Retail,1,1,Clarke Quay Central
GRAF VON FABER-CASTELL,Retail,1,1,ION Orchard
GRATiAE,Retail,1,1,VivoCity
GUARDIAN B4,Retail,1,1,ION Orchard
GUCCI KIDS,Retail,1,1,The Shoppes at Marina Bay Sands
GUESS Outlet,Retail,1,1,IMM Building
GUINOT INSTITUT PARIS,Retail,1,1,Katong V
GX-5 Extreme Swing,Retail,1,1,CQ @ Clarke Quay
Gadget Surelution,Retail,1,1,City Square Mall
Galaxy Gymnastics,Retail,1,1,City Square Mall
GameXtreme,Retail,1,1,Tampines Mall
Garden,Retail,1,1,Suntec City
Geberit / Franke,Retail,1,1,Marina Square
Geniebook,Retail,1,1,United Square
Geniebook CAMPUS,Retail,1,1,Junction 8
Geniebook CAMPUS & AfterSkool,Retail,1,1,Century Square
Giant Hypermarket,Retail,1,1,IMM Building
Gift by Changi Airport,Retail,1,1,Jewel Changi Airport
Giggle Jungle by Yooland,Retail,1,1,City Square Mall
Gingersnaps Outlet,Retail,1,1,IMM Building
Giordano Outlet,Retail,1,1,IMM Building
Glamour+,Retail,1,1,City Square Mall
Glassesgateway,Retail,1,1,Tiong Bahru Plaza
Glow 2 Go,Retail,1,1,Jurong Point
Glow Haven,Retail,1,1,City Square Mall
Glow Haven Aesthetics and Wellness,Retail,1,1,Jem
Goelia,Retail,1,1,Jewel Changi Airport
Golden Goose,Retail,1,1,The Shoppes at Marina Bay Sands
Golden Goose Deluxe Brand / YOUNIQUE,Retail,1,1,Paragon
Goldheart Jewelry,Retail,1,1,Jem
Goldlion Outletshop,Retail,1,1,IMM Building
Gown Forestry & Co.,Retail,1,1,Suntec City
Goyard,Retail,1,1,Ngee Ann City
Greatminds,Retail,1,1,City Square Mall
GreenLeiF,Retail,1,1,Valley Point
Guardian Health & Beauty / Pharmacy,Retail,1,1,City Square Mall
Guardian Pharmacy,Retail,1,1,Paragon
Gucci Beauty at BHG,Retail,1,1,Bugis Junction (Part of Bugis Town)
Guess Accessories,Retail,1,1,Bugis Junction (Part of Bugis Town)
Gulf Fragrances,Retail,1,1,Jewel Changi Airport
Guo Tai TCM Rehab & Wellness Centre,Retail,1,1,The Centrepoint
H M Gallery Outlet,Retail,1,1,IMM Building
H&M Kids,Retail,1,1,United Square
H. Moser & Cie at Cortina Watch,Retail,1,1,Raffles City Shopping Centre
HAIR ATELIER BY SHUNJI MATSUO,Retail,1,1,ION Orchard
HAIR SEQUENCE,Retail,1,1,West Coast Plaza
HAIRPLUSLAB,Retail,1,1,Katong V
HAKKA,Retail,1,1,The Centrepoint
HANA FILM,Retail,1,1,Orchard Central
HANGUK SKIN SOLUTIONS,Retail,1,1,Pacific Plaza
HANLIN LANGUAGE SCHOOL,Retail,1,1,Junction 10
HAPPY TOGETHER,Retail,1,1,Orchard Central
HARNN,Retail,1,1,Raffles City Shopping Centre
HARRY WINSTON,Retail,1,1,ION Orchard
HASSAN & SONS EXCHANGE,Retail,1,1,AMK Hub
HAVEFUN,Retail,1,1,Lucky Chinatown
HEADS UP FOR TAILS,Retail,1,1,Great World
HEARTSLAND DENTAL,Retail,1,1,Hougang 1
HEC Life+,Retail,1,1,The Shoppes at Marina Bay Sands
HELENA RUBINSTEIN,Retail,1,1,ION Orchard
HERMETISE,Retail,1,1,Raffles City Shopping Centre
HESS PRESCHOOL,Retail,1,1,Katong V
HEVEYA,Retail,1,1,Great World
HI STYLE,Retail,1,1,Bugis Junction (Part of Bugis Town)
HIDOLPHIN COUNSELLING,Retail,1,1,Square 2
HKI International Exchange (Money Changer),Retail,1,1,Suntec City
HM Gallery,Retail,1,1,Marina Square
HMI OneCare Clinic,Retail,1,1,Jurong Point
HOKA Outlet,Retail,1,1,IMM Building
HOLA MOBILE PITSTOP,Retail,1,1,Greenwich V
HONG FU MART,Retail,1,1,West Coast Plaza
HOOGA Scents,Retail,1,1,IMM Building
HOPLA! Kids Shoe Shop,Retail,1,1,United Square
HOT YOGA STUDIO LAVA,Retail,1,1,Great World
HUES by Full House Salon,Retail,1,1,Tampines 1
HUGO,Retail,1,1,ION Orchard
HWA International School,Retail,1,1,Marina Square
Habanos,Retail,1,1,Suntec City
Hair Inn,Retail,1,1,Plaza Singapura
Hair Plus Korean Salon,Retail,1,1,Suntec City
Hair by Billie,Retail,1,1,Raffles City Shopping Centre
Hairology,Retail,1,1,Plaza Singapura
Hallyu Hair,Retail,1,1,Funan
Han Dian TCM,Retail,1,1,Northpoint City
Han Flowers,Retail,1,1,VivoCity
Handicaps Welfare Association Rehab & Training Centre @ Jurong,Retail,1,1,Jurong Point
Handphone Inspiration,Retail,1,1,Marina Square
Hao Yi Tou,Retail,1,1,Northpoint City
Havaianas,Retail,1,1,Ngee Ann City
Havaianas Outlet,Retail,1,1,IMM Building
HaveFun Family KTV,Retail,1,1,313@somerset
HaveFun Family Karaoke,Retail,1,1,Suntec City
HaveFun Karaoke,Retail,1,1,Bugis+ (Part of Bugis Town)
HaveFun LiveShow,Retail,1,1,Bugis+ (Part of Bugis Town)
Head Spa by GOYO,Retail,1,1,Mandarin Gallery
Healthway Hougang Clinic,Retail,1,1,Hougang Mall
Healthway Medical & Straits Podiatry,Retail,1,1,The Centrepoint
Heart Springs Wellness,Retail,1,1,PLQ Mall
Heart To Heart Jewellery,Retail,1,1,Bugis Junction (Part of Bugis Town)
Hedgren,Retail,1,1,Suntec City
Heguru Education Centre,Retail,1,1,Waterway Point
Heguru Singapore,Retail,1,1,City Square Mall
Hello Station,Retail,1,1,Jurong Point
Henry Jacques,Retail,1,1,The Shoppes at Marina Bay Sands
Heritage Strings & Arts,Retail,1,1,Marina Square
Hermès Perfume and Beauty store,Retail,1,1,Raffles City Shopping Centre
Herschel,Retail,1,1,Funan
Herschel Supply Company,Retail,1,1,313@somerset
Himalayan Salt Spa by GRATiAE,Retail,1,1,VivoCity
Hinomi,Retail,1,1,Aperia Mall
HipVan Atelier,Retail,1,1,CQ @ Clarke Quay
Hisential Orchard Clinic,Retail,1,1,Mandarin Gallery
Hitec Mobile & Repair Center,Retail,1,1,Bugis Junction (Part of Bugis Town)
Hoe Kee,Retail,1,1,IMM Building
Home Baking Day,Retail,1,1,City Square Mall
Home's Favourite Bakes,Retail,1,1,Jewel Changi Airport
Homme Plissé Issey Miyake,Retail,1,1,The Shoppes at Marina Bay Sands
Hong Leong Finance,Retail,1,1,City Square Mall
Honor Experience Store,Retail,1,1,Tiong Bahru Plaza
HopHop Bunny,Retail,1,1,Marina Square
Hot Toys,Retail,1,1,Bugis Junction (Part of Bugis Town)
House of Cars,Retail,1,1,The Centrepoint
Hua Cheng & Learning Point,Retail,1,1,Century Square
Hua Cheng Education Centre,Retail,1,1,City Square Mall
Hugh British,Retail,1,1,Marina Square
Hush Puppies Apparel,Retail,1,1,Northpoint City
Hydro Flask,Retail,1,1,Funan
Hästens,Retail,1,1,The Shoppes at Marina Bay Sands
I LOVE SG,Retail,1,1,Jewel Changi Airport
I-OBSERVATION HOUSE,Retail,1,1,Hougang 1
I-PRIMO,Retail,1,1,ION Orchard
I-PRIMO Tokyo,Retail,1,1,Suntec City
I.E.F.SG,Retail,1,1,Bedok Mall
IC2P,Retail,1,1,Jurong Point
ICON Hair Salon,Retail,1,1,Tampines 1
IGLOW,Retail,1,1,Great World
IKEA Jurong,Retail,1,1,Jem
IL Clay Supper Club,Retail,1,1,CQ @ Clarke Quay
ILLUM.E,Retail,1,1,Square 2
IMPRESSION FACE & BODY CARE,Retail,1,1,Clarke Quay Central
IN GOOD COMPANY,Retail,1,1,ION Orchard
IN.COLLECTIONS,Retail,1,1,Pacific Plaza
INGCO,Retail,1,1,Jurong Point
INSTIC ACADEMY,Retail,1,1,West Coast Plaza
INTO BEAUTY,Retail,1,1,Clarke Quay Central
ISLAND RUN CLUB,Retail,1,1,Great World
IZUMI AESTHETICS,Retail,1,1,Clarke Quay Central
Iban Express,Retail,1,1,AMK Hub
Ichiru Homestyle,Retail,1,1,Lot One Shoppers' Mall
Ilham Empire,Retail,1,1,Causeway Point
Iliyas Trading Money Changer,Retail,1,1,Tiong Bahru Plaza
Imago Aesthetic,Retail,1,1,The Centrepoint
In Trim Hair,Retail,1,1,Aperia Mall
Income Insurance,Retail,1,1,AMK Hub
Indulge Skin & Body Lab,Retail,1,1,AMK Hub
Infinity Kpop,Retail,1,1,Suntec City
Ink & Sacs,Retail,1,1,Marina Square
Inmers,Retail,1,1,City Square Mall
Innersense Beauty & Wellness,Retail,1,1,Suntec City
Innersense Signature,Retail,1,1,Waterway Point
Instant Glamour,Retail,1,1,Marina Square
Invader & ASUS,Retail,1,1,Funan
Ipanema,Retail,1,1,Marina Square
Irvins Salted Egg,Retail,1,1,Jewel Changi Airport
Iuiga,Retail,1,1,Funan
J Beauty Bar & Spa,Retail,1,1,Bugis Junction (Part of Bugis Town)
J Glasses & Hearing,Retail,1,1,PLQ Mall
J Lindeberg,Retail,1,1,Mandarin Gallery
J. KEYER +,Retail,1,1,Great World
JADE DYNASTY GALLERY,Retail,1,1,Lucky Chinatown
JAN & ELLY ENGLISH LANGUAGE SCHOOL,Retail,1,1,Greenwich V
JANTZEN,Retail,1,1,West Coast Plaza
JANTZEN SALON,Retail,1,1,Great World
JAPANESE BODY THERAPY,Retail,1,1,Suntec City
JASS HAIR DESIGN,Retail,1,1,Square 2
JC Global,Retail,1,1,Northpoint City
JD- King of Trainers,Retail,1,1,Jurong Point
JEEVES-LONDON'S FINEST DRY CLEANERS,Retail,1,1,Pacific Plaza
JENNIFER GREEN,Retail,1,1,ION Orchard
JERIC SALON,Retail,1,1,ION Orchard
JET'AMINE,Retail,1,1,Bugis Junction (Part of Bugis Town)
JHL TCM Beauty,Retail,1,1,Bedok Mall
JIANG EDUCATION CENTRE,Retail,1,1,West Coast Plaza
JINTONG CARL CONSULTANCY,Retail,1,1,Riverside Point
JM Taekwondo,Retail,1,1,The Centrepoint
JML,Retail,1,1,Causeway Point
JNC BEAUTY AESTHETICS,Retail,1,1,Lucky Chinatown
JOOCYEE,Retail,1,1,Wisma Atria
JOVIAL WELLNESS AND AESTHETICS,Retail,1,1,Clarke Quay Central
JS SKIN,Retail,1,1,Katong V
JUBA,Retail,1,1,Clarke Quay Central
JULIA GABRIEL,Retail,1,1,Greenwich V
JULLIA OLGER BY ARTNATURE,Retail,1,1,Great World
JWest,Retail,1,1,Jem
JY Medical Aesthetics Clinics,Retail,1,1,Jurong Point
JYUNKA,Retail,1,1,Pacific Plaza
Jacadi Paris,Retail,1,1,Paragon
Jacob & Co.,Retail,1,1,Ngee Ann City
Jaedals,Retail,1,1,Mandarin Gallery
Jalan Sriwijaya,Retail,1,1,Ngee Ann City
JasonSally Hairdressers,Retail,1,1,Bedok Mall
Jean Yip Aesthetics,Retail,1,1,Jem
Jean Yip Group,Retail,1,1,Tiong Bahru Plaza
Jean Yip Hairdressing & Aesthetics,Retail,1,1,Junction 8
Jean Yip Hairdressing & Hair Spa,Retail,1,1,Westgate
Jean Yip Hairdressing Hair Spa & Beauty,Retail,1,1,Waterway Point
Jean Yip Hairdressing and 6 Elements Hair Spa,Retail,1,1,Sengkang Grand Mall
Jean Yip Hairdressing/ Jean Yip Slimming & Beauty,Retail,1,1,Northpoint City
Jean Yip Salon,Retail,1,1,Hougang Mall
Jelly Pop,Retail,1,1,Jewel Changi Airport
Jernn Shoes,Retail,1,1,Wisma Atria
Jeulia,Retail,1,1,Wisma Atria
Jil Sander,Retail,1,1,Paragon
Jo Malone London at BHG,Retail,1,1,Bugis Junction (Part of Bugis Town)
Jody Marshall Dance Company,Retail,1,1,Suntec City
Jon Louis,Retail,1,1,Junction 8
Josiah Montessori,Retail,1,1,Suntec City
Joyre Medical & Aesthetic Clinic,Retail,1,1,Jurong Point
Julia Gabriel Centre,Retail,1,1,Tampines Mall
JungSung Hair Salon by Joel Park,Retail,1,1,The Centrepoint
JurPoint Medicare Clinic,Retail,1,1,Jurong Point
Juz Salon,Retail,1,1,Mandarin Gallery
K Bowling Club,Retail,1,1,313@somerset
K Designer Nail & Beauty,Retail,1,1,Suntec City
K N Chin & Associates Pte Ltd,Retail,1,1,Suntec City
K Shoe & Bags Services,Retail,1,1,White Sands
K&M BEAUTY AESTHETIC,Retail,1,1,Square 2
K-SWISS,Retail,1,1,Raffles City Shopping Centre
KAI KAI GIFTS,Retail,1,1,Clarke Quay Central
KATE SPADE,Retail,1,1,ION Orchard
KAYLÎE,Retail,1,1,The Centrepoint
KENJO,Retail,1,1,Hougang Mall
KERASTASE,Retail,1,1,ION Orchard
KEW ORGANICS,Retail,1,1,Clarke Quay Central
KGOLF / ANEW,Retail,1,1,Mandarin Gallery
KIDO,Retail,1,1,Clarke Quay Central
KILIAN PARIS,Retail,1,1,Raffles City Shopping Centre
KIMARIE,Retail,1,1,Square 2
KIMISTRY,Retail,1,1,The Centrepoint
KIPLING,Retail,1,1,ION Orchard
KIRAME,Retail,1,1,Plaza Singapura
KJ OPTOMETRISTS,Retail,1,1,Junction 10
KJ THERAPY,Retail,1,1,Square 2
KKKL TRAVEL & TOURS,Retail,1,1,Katong V
KO DJENG SAKURA DENTAL CLINIC,Retail,1,1,Icon Village
KODECOON ACADEMY,Retail,1,1,West Coast Plaza
KOJIMAYA,Retail,1,1,Clarke Quay Central
KOKORO SEITAI JAPANESE CHIROPRACTIC AND STRETCHING THERAPY,Retail,1,1,Square 2
KOMME,Retail,1,1,Tampines 1
KORYO MART,Retail,1,1,313@somerset
KPLUS,Retail,1,1,The Centrepoint
KRTC Kent Ridge Education,Retail,1,1,AMK Hub
KSkin Korean Express Facial,Retail,1,1,Hougang 1
KSkin and Myeongdong Hair Studio,Retail,1,1,Tiong Bahru Plaza
KUKO Beauty,Retail,1,1,Orchard Central
KUMON,Retail,1,1,West Coast Plaza
KYLIE COSMETICS,Retail,1,1,Bugis Junction (Part of Bugis Town)
KYOK STUDIOS,Retail,1,1,Clarke Quay Central
Kai Joo Optical,Retail,1,1,Hougang Mall
Kakoo,Retail,1,1,Velocity@Novena Square
Kaneko Optical,Retail,1,1,Ngee Ann City
Kappa / Sergio Tacchini,Retail,1,1,Northpoint City
Kappa Outlet,Retail,1,1,IMM Building
Kartell By Lifestorey,Retail,1,1,Marina Square
Kashmir Heritage,Retail,1,1,The Centrepoint
Kave Home,Retail,1,1,Raffles City Shopping Centre
Kaylie,Retail,1,1,Marina Square
Keen,Retail,1,1,Marina Square
Kele,Retail,1,1,Jewel Changi Airport
Kelture Aveda Hair Salon,Retail,1,1,Paragon
Kenko Training Hub,Retail,1,1,Marina Square
Kenko Wellness Reflexology,Retail,1,1,Paragon
Kenko Wellness Spa and Reflexology,Retail,1,1,Marina Square
Kent Ridge Education Hub,Retail,1,1,Tiong Bahru Plaza
Kenzo,Retail,1,1,The Shoppes at Marina Bay Sands
Key Power Sports,Retail,1,1,Velocity@Novena Square
Key Power Sports and Manduka,Retail,1,1,Paragon
Keyshoe,Retail,1,1,Jurong Point
Kicks Taekwondo,Retail,1,1,AMK Hub
